codigo_estacion,nombre_estacion,latitud,altura_msnm,anio,mes,dia,temp_min,temp_max
360019,"Carriel Sur, Concepción Ap.",36&deg 46' 50'' S,13,2023,10,15,6.0,16.2
360019,"Carriel Sur, Concepción Ap.",36&deg 46' 50'' S,13,2023,10,16,4.5,17.7
360019,"Carriel Sur, Concepción Ap.",36&deg 46' 50'' S,13,2023,10,17,6.2,22.4
360019,"Carriel Sur, Concepción Ap.",36&deg 46' 50'' S,13,2023,10,18,10.0,17.0
360019,"Carriel Sur, Concepción Ap.",36&deg 46' 50'' S,13,2023,10,19,6.9,19.0
360019,"Carriel Sur, Concepción Ap.",36&deg 46' 50'' S,13,2023,10,20,10.0,20.9
360019,"Carriel Sur, Concepción Ap.",36&deg 46' 50'' S,13,2023,10,21,9.1,16.9
360019,"Carriel Sur, Concepción Ap.",36&deg 46' 50'' S,13,2023,10,22,8.4,18.5
360019,"Carriel Sur, Concepción Ap.",36&deg 46' 50'' S,13,2023,10,23,7.7,16.6
360019,"Carriel Sur, Concepción Ap.",36&deg 46' 50'' S,13,2023,10,24,6.8,18.5
360019,"Carriel Sur, Concepción Ap.",36&deg 46' 50'' S,13,2023,10,25,7.0,19.5
360019,"Carriel Sur, Concepción Ap.",36&deg 46' 50'' S,13,2023,10,26,7.7,18.9
360019,"Carriel Sur, Concepción Ap.",36&deg 46' 50'' S,13,2023,10,27,9.2,13.6
360019,"Carriel Sur, Concepción Ap.",36&deg 46' 50'' S,13,2023,10,28,11.6,15.2
360019,"Carriel Sur, Concepción Ap.",36&deg 46' 50'' S,13,2023,10,29,8.3,13.6
360019,"Carriel Sur, Concepción Ap.",36&deg 46' 50'' S,13,2023,10,30,3.4,13.6
360019,"Carriel Sur, Concepción Ap.",36&deg 46' 50'' S,13,2023,10,31,4.5,15.0
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,1,5.3,13.5
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,2,6.6,15.8
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,3,2.9,17.3
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,4,4.7,19.6
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,5,0.2,19.4
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,6,1.1,15.8
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,7,0.5,18.3
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,8,-1.2,18.9
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,9,6.1,20.1
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,10,4.8,18.0
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,11,4.7,20.7
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,12,6.0,20.0
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,13,6.1,21.0
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,14,6.1,20.8
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,15,6.1,18.4
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,16,5.0,19.8
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,17,7.3,28.1
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,18,5.2,20.3
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,19,1.5,23.5
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,20,10.8,23.9
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,21,9.8,25.6
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,22,9.2,26.0
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,23,3.1,21.2
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,24,7.2,21.5
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,25,6.9,23.4
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,26,8.5,21.8
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,27,2.9,15.7
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,28,8.8,15.2
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,29,6.1,12.5
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,30,-2.0,16.6
370033,"María Dolores, Los Angeles Ad.",37&deg 23' 49'' S,118,2023,10,31,2.9,16.9
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,1,8.7,14.9
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,2,6.5,14.9
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,3,2.6,16.8
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,4,-0.5,18.7
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,5,4.4,16.6
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,6,5.9,14.5
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,7,-0.2,14.4
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,8,-0.2,15.8
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,9,3.1,15.8
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,10,5.3,12.1
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,11,-2.4,18.5
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,12,-0.2,16.9
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,13,-0.4,18.3
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,14,0.7,17.7
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,15,6.1,8.7
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,16,0.6,17.7
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,17,-0.1,26.4
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,18,3.8,20.5
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,19,5.0,19.2
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,20,9.6,20.0
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,21,4.5,19.9
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,22,2.8,19.1
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,23,8.0,14.0
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,24,4.2,16.7
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,25,0.4,20.5
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,26,2.3,18.7
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,27,5.7,14.9
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,28,7.6,13.9
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,29,4.3,11.2
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,30,1.9,12.4
380013,"Maquehue, Temuco Ad.",38&deg 46' 4'' S,86,2023,10,31,-0.7,16.7
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,1,5.0,14.4
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,2,7.0,14.3
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,3,0.0,16.1
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,4,0.6,18.4
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,5,4.0,15.3
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,6,8.0,14.8
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,7,1.1,13.2
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,8,0.5,15.2
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,9,6.4,15.2
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,10,6.6,14.1
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,11,0.3,17.4
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,12,7.0,17.0
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,13,1.1,17.7
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,14,1.9,18.0
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,15,4.9,14.5
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,16,-0.4,17.9
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,17,2.7,23.2
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,18,2.8,17.5
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,19,8.3,19.7
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,20,5.7,20.2
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,21,4.8,18.3
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,22,1.1,20.6
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,23,3.1,19.0
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,24,5.2,18.3
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,25,4.9,20.6
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,26,6.0,16.6
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,27,10.9,12.5
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,28,7.8,13.6
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,29,5.4,11.1
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,30,3.7,12.7
390006,"Pichoy, Valdivia Ad.",39&deg 39' 24'' S,18,2023,10,31,0.1,16.2
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,1,6.2,14.5
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,2,7.3,14.3
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,3,3.5,14.9
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,4,0.9,16.7
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,5,1.1,13.4
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,6,5.7,13.7
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,7,3.6,12.5
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,8,3.5,15.7
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,9,6.2,15.2
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,10,6.3,12.1
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,11,2.4,14.0
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,12,4.9,14.6
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,13,0.4,14.5
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,14,5.2,15.5
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,15,6.7,13.6
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,16,5.7,16.1
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,17,6.3,20.2
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,18,2.7,21.7
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,19,7.3,20.7
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,20,5.7,17.1
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,21,6.5,17.9
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,22,2.8,18.5
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,23,1.0,20.1
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,24,6.4,17.8
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,25,5.8,18.9
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,26,3.5,18.3
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,27,11.1,16.5
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,28,5.5,13.3
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,29,4.1,11.0
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,30,5.0,12.2
400009,"Cañal Bajo,  Osorno Ad.",40&deg 36' 52'' S,61,2023,10,31,-0.9,15.6
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,1,2.5,13.4
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,2,6.0,10.6
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,3,0.2,14.4
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,4,1.2,14.8
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,5,3.8,12.6
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,6,3.3,13.1
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,7,1.2,12.2
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,8,7.0,13.9
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,9,7.2,13.8
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,10,4.8,11.6
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,11,0.7,12.0
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,12,4.0,12.7
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,13,3.9,13.8
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,14,6.8,14.0
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,15,6.5,13.0
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,16,3.9,13.7
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,17,5.9,16.1
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,18,3.5,20.1
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,19,9.3,18.4
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,20,9.6,14.9
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,21,4.2,15.6
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,22,4.8,15.8
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,23,0.9,16.2
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,24,7.4,15.2
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,25,4.9,16.9
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,26,4.2,15.2
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,27,9.8,16.1
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,28,9.8,12.2
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,29,3.7,9.7
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,30,4.3,11.6
410005,El Tepual  Puerto Montt Ap.,41&deg 26' 51'' S,87,2023,10,31,-0.4,14.1
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,1,4.2,13.2
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,2,4.5,14.4
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,3,-0.6,15.0
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,4,0.4,14.8
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,5,5.9,13.1
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,6,3.0,10.5
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,7,5.7,12.6
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,8,6.8,11.8
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,9,7.0,12.3
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,10,3.6,11.9
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,11,-1.3,16.4
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,12,1.1,17.2
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,13,1.7,17.5
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,14,4.9,17.1
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,15,2.7,14.4
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,16,4.1,15.5
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,17,0.7,22.7
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,18,2.1,25.2
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,19,11.0,18.3
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,20,5.2,18.8
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,21,2.3,20.6
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,22,2.6,22.7
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,23,5.6,20.3
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,24,6.6,18.2
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,25,4.1,17.1
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,26,8.7,15.2
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,27,7.6,12.2
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,28,3.2,9.5
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,29,0.0,4.9
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,30,0.1,9.3
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,10,31,0.4,12.5
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,1,3.2,12.0
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,2,-0.2,14.3
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,3,-1.7,14.6
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,4,1.3,14.2
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,5,6.7,13.2
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,6,4.8,10.4
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,7,6.0,11.8
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,8,6.1,9.7
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,9,4.8,12.6
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,10,1.6,11.2
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,11,-2.7,15.6
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,12,0.0,17.9
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,15,2.8,14.2
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,16,3.4,15.1
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,17,0.4,22.4
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,18,2.2,25.5
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,19,2.2,18.4
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,20,2.9,17.6
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,21,0.0,20.2
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,22,0.4,22.4
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,23,3.2,19.5
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,24,8.2,16.4
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,25,3.5,15.7
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,26,9.3,13.5
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,27,7.8,11.1
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,28,5.3,5.6
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,29,0.0,5.3
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,30,0.1,11.9
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,10,31,-0.7,13.7
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,1,3.9,11.6
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,2,3.0,12.6
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,3,5.3,14.2
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,4,6.7,13.6
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,5,6.6,10.0
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,6,3.8,11.0
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,7,6.3,12.0
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,8,6.4,11.8
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,9,5.9,10.6
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,10,2.1,11.4
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,11,2.1,13.6
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,12,5.6,13.9
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,13,0.8,13.7
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,14,8.0,14.6
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,15,7.4,10.6
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,16,8.5,14.4
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,17,7.9,17.5
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,18,2.1,18.8
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,19,9.0,17.3
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,20,8.6,15.4
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,21,3.5,16.3
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,22,-0.4,16.8
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,23,5.2,18.8
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,24,9.8,14.5
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,25,7.9,16.3
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,26,9.3,15.2
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,27,6.6,11.2
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,28,5.1,7.1
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,29,1.0,9.5
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,30,3.8,13.9
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,10,31,0.7,16.8
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,1,4.0,11.7
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,2,1.5,14.5
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,3,1.3,14.8
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,4,2.8,14.3
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,5,5.8,11.4
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,6,0.1,10.1
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,7,5.1,13.3
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,8,4.2,10.2
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,9,5.3,12.4
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,10,-2.0,10.2
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,11,-2.5,13.8
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,12,-1.0,15.3
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,13,0.5,14.3
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,14,0.2,16.1
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,15,2.5,13.6
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,16,-0.3,14.7
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,17,4.8,19.1
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,18,2.3,21.6
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,19,7.6,16.4
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,10,20,5.4,15.5
